UID,URL,NAME,RATING,TYPE,Latitude,Longitude
543,https://www.google.com/maps/place/Mahalaxmi+Tea+Centre/data=!4m7!3m6!1s0x3bc2c1fb57c18f53:0xb9c556c3fb5a581f!8m2!3d18.5160179!4d73.8603924!16s%2Fg%2F11ryg_x2_k!19sChIJU4_BV_vBwjsRH1ha-8NWxbk?authuser=0&hl=en&rclk=1,Mahalaxmi Tea Centre,0,Cafe,18.5160179,73.8603924
544,https://www.google.com/maps/place/Rohit+coffee/data=!4m7!3m6!1s0x3bc2c14fd75e3647:0xeccd3cd6dcfceff3!8m2!3d18.509352!4d73.8524701!16s%2Fg%2F11h1609dyw!19sChIJRzZe10_BwjsR8-_83NY8zew?authuser=0&hl=en&rclk=1,Rohit coffee,3.8,Cafe,18.509352,73.8524701
545,https://www.google.com/maps/place/Cafe+Big+Bite/data=!4m7!3m6!1s0x3bc2c0659d4263bd:0x1ec6673028589039!8m2!3d18.5191104!4d73.8568033!16s%2Fg%2F11gdzp39tq!19sChIJvWNCnWXAwjsROZBYKDBnxh4?authuser=0&hl=en&rclk=1,Cafe Big Bite,5,Cafe,18.5191104,73.8568033
546,https://www.google.com/maps/place/Captain+Coffee/data=!4m7!3m6!1s0x3bc2c1394c6510bf:0x8cde38c168928bfd!8m2!3d18.514319!4d73.8543471!16s%2Fg%2F11qnst69bv!19sChIJvxBlTDnBwjsR_YuSaME43ow?authuser=0&hl=en&rclk=1,Captain Coffee,0,Cafe,18.514319,73.8543471
547,https://www.google.com/maps/place/Balaji+Cyber+Cafe/data=!4m7!3m6!1s0x3bc2c05c5fc5d887:0xa7a4cd46f2b18da0!8m2!3d18.522466!4d73.869771!16s%2Fg%2F11b6p94jk4!19sChIJh9jFX1zAwjsRoI2x8kbNpKc?authuser=0&hl=en&rclk=1,Balaji Cyber Cafe,3.6,Cafe,18.522466,73.869771
548,https://www.google.com/maps/place/Fumes+Cafe/data=!4m7!3m6!1s0x3bc2c18bf609b82f:0xdfcc18cde23baa59!8m2!3d18.5190097!4d73.8515785!16s%2Fg%2F11g1dy1c0v!19sChIJL7gJ9ovBwjsRWao74s0YzN8?authuser=0&hl=en&rclk=1,Fumes Cafe,3,Cafe,18.5190097,73.8515785
549,https://www.google.com/maps/place/Cafe+P+Town+Chinese/data=!4m7!3m6!1s0x3bc2c1147d1cdbbb:0x7286002f0692c867!8m2!3d18.5237679!4d73.8618876!16s%2Fg%2F11ss4lbsnl!19sChIJu9scfRTBwjsRZ8iSBi8AhnI?authuser=0&hl=en&rclk=1,Cafe P Town Chinese,0,Cafe,18.5237679,73.8618876
550,https://www.google.com/maps/place/TAJ+TEA+SNACKS+CENTER/data=!4m7!3m6!1s0x3bc2c1e6957ee2ff:0x5123d296177fd01d!8m2!3d18.5035743!4d73.8622778!16s%2Fg%2F11v0b2p8d7!19sChIJ_-J-lebBwjsRHdB_F5bSI1E?authuser=0&hl=en&rclk=1,TAJ TEA SNACKS CENTER,0,Cafe,18.5035743,73.8622778
551,https://www.google.com/maps/place/Malhar+Snack+Center/data=!4m7!3m6!1s0x3bc2c197bb0178d3:0x935b4509ccb5d7d7!8m2!3d18.5078943!4d73.8532747!16s%2Fg%2F11q2x_rcw6!19sChIJ03gBu5fBwjsR19e1zAlFW5M?authuser=0&hl=en&rclk=1,Malhar Snack Center,0,Cafe,18.5078943,73.8532747
552,https://www.google.com/maps/place/Cafe+D%C3%A9j%C3%A0+Vu+SB+road/data=!4m7!3m6!1s0x3bc2bf772b4067a1:0xdbea1cbc9f852c78!8m2!3d18.5337324!4d73.828988!16s%2Fg%2F11f125qzhz!19sChIJoWdAK3e_wjsReCyFn7wc6ts?authuser=0&hl=en&rclk=1,Cafe Déjà Vu SB road,4.1,Cafe,18.5337324,73.828988
553,https://www.google.com/maps/place/Peace+Cafe/data=!4m7!3m6!1s0x3bc2bf6ec6f21f13:0x7aee2ff07e5807e0!8m2!3d18.526154!4d73.826275!16s%2Fg%2F11kjcqnnby!19sChIJEx_yxm6_wjsR4AdYfvAv7no?authuser=0&hl=en&rclk=1,Peace Cafe,4.9,Cafe,18.526154,73.826275
554,https://www.google.com/maps/place/Wawa+Cafe/data=!4m7!3m6!1s0x3bc2bf2f391d8737:0x47869f2e9a912e4c!8m2!3d18.5247056!4d73.8269304!16s%2Fg%2F11swtvfk_v!19sChIJN4cdOS-_wjsRTC6Rmi6fhkc?authuser=0&hl=en&rclk=1,Wawa Cafe,4.4,Cafe,18.5247056,73.8269304
555,https://www.google.com/maps/place/Rj-12+tea%26coffee+corner/data=!4m7!3m6!1s0x3bc2bf7734a6d233:0x5673d5f9fb0d37f8!8m2!3d18.5331109!4d73.8283099!16s%2Fg%2F11g6bqkcwp!19sChIJM9KmNHe_wjsR-DcN-_nVc1Y?authuser=0&hl=en&rclk=1,Rj-12 tea&coffee corner,3.8,Cafe,18.5331109,73.8283099
556,https://www.google.com/maps/place/Cafe+Al+Forno/data=!4m7!3m6!1s0x3bc2bf8670578eff:0xa08c60a6195a893f!8m2!3d18.532095!4d73.828643!16s%2Fg%2F11qqjgfjjx!19sChIJ_45XcIa_wjsRP4laGaZgjKA?authuser=0&hl=en&rclk=1,Cafe Al Forno,4.6,Cafe,18.532095,73.828643
557,https://www.google.com/maps/place/The+Choco+Ocean/data=!4m7!3m6!1s0x3bc2bf23e3b342d3:0x63a40afc3d6a5574!8m2!3d18.5224916!4d73.8239003!16s%2Fg%2F11v5_z3sfy!19sChIJ00Kz4yO_wjsRdFVqPfwKpGM?authuser=0&hl=en&rclk=1,The Choco Ocean,5,Cafe,18.5224916,73.8239003
558,https://www.google.com/maps/place/Model+cafe/data=!4m7!3m6!1s0x3bc2bf77b424f7ef:0xecc28a2e336814eb!8m2!3d18.5289729!4d73.8275523!16s%2Fg%2F11cmy00xbg!19sChIJ7_cktHe_wjsR6xRoMy6Kwuw?authuser=0&hl=en&rclk=1,Model cafe,0,Cafe,18.5289729,73.8275523
559,https://www.google.com/maps/place/Mike+in+24+Kitchen/data=!4m7!3m6!1s0x3bc2bfd6248db369:0xdf89211efd0d8d1!8m2!3d18.5281002!4d73.8280856!16s%2Fg%2F11mtffs_75!19sChIJabONJNa_wjsR0djQ7xGS-A0?authuser=0&hl=en&rclk=1,Mike in 24 Kitchen,3.5,Cafe,18.5281002,73.8280856
560,https://www.google.com/maps/place/Crisp+%26+Brew/data=!4m7!3m6!1s0x3bc2bf043bea22d9:0x69d4da659fa45ac2!8m2!3d18.5248067!4d73.8266679!16s%2Fg%2F11krrpp5lr!19sChIJ2SLqOwS_wjsRwlqkn2Xa1Gk?authuser=0&hl=en&rclk=1,Crisp & Brew,5,Cafe,18.5248067,73.8266679
561,https://www.google.com/maps/place/Tea+Post+-+A+Place+to+Talk/data=!4m7!3m6!1s0x3bc2bfcc2bb5c41d:0x734be4414b4efd73!8m2!3d18.5306535!4d73.8292727!16s%2Fg%2F11tnvttjw6!19sChIJHcS1K8y_wjsRc_1OS0HkS3M?authuser=0&hl=en&rclk=1,Tea Post - A Place to Talk,4.3,Cafe,18.5306535,73.8292727
562,https://www.google.com/maps/place/FALL+IN+LOVE/data=!4m7!3m6!1s0x3bc2bfaea7d3af4f:0xa7979dbddec8f799!8m2!3d18.5405939!4d73.8299541!16s%2Fg%2F11mb1609_w!19sChIJT6_Tp66_wjsRmffI3r2dl6c?authuser=0&hl=en&rclk=1,FALL IN LOVE,4.7,Cafe,18.5405939,73.8299541
563,https://www.google.com/maps/place/SD+Cafe/data=!4m7!3m6!1s0x3bc2bfe2cd2df601:0x6ab1b08f2e5c5331!8m2!3d18.525682!4d73.8268901!16s%2Fg%2F11n_zd7ls5!19sChIJAfYtzeK_wjsRMVNcLo-wsWo?authuser=0&hl=en&rclk=1,SD Cafe,4.6,Cafe,18.525682,73.8268901
564,https://www.google.com/maps/place/Coffee+leonara/data=!4m7!3m6!1s0x3bc2bf821920d121:0xc5a7073488933a31!8m2!3d18.5315348!4d73.8303238!16s%2Fg%2F11kj0052r7!19sChIJIdEgGYK_wjsRMTqTiDQHp8U?authuser=0&hl=en&rclk=1,Coffee leonara,4.8,Cafe,18.5315348,73.8303238
565,https://www.google.com/maps/place/The+Shakies+Bar/data=!4m7!3m6!1s0x3bc2bf0147a48c3b:0x84c53bab84d6905d!8m2!3d18.5241088!4d73.8268689!16s%2Fg%2F11r_prhsss!19sChIJO4ykRwG_wjsRXZDWhKs7xYQ?authuser=0&hl=en&rclk=1,The Shakies Bar,4.9,Cafe,18.5241088,73.8268689
566,https://www.google.com/maps/place/CAF%C3%89+CORNER/data=!4m7!3m6!1s0x3bc2bf13656ca0b7:0x2ebf181a4edd1d63!8m2!3d18.5285207!4d73.8270671!16s%2Fg%2F11v68wlk65!19sChIJt6BsZRO_wjsRYx3dThoYvy4?authuser=0&hl=en&rclk=1,CAFÉ CORNER,0,Cafe,18.5285207,73.8270671
567,https://www.google.com/maps/place/Bachelor%E2%80%99s+coffee/data=!4m7!3m6!1s0x3bc2bf6331a62895:0x5eaaf20099ba1027!8m2!3d18.5250735!4d73.8292042!16s%2Fg%2F11shgd6n0_!19sChIJlSimMWO_wjsRJxC6mQDyql4?authuser=0&hl=en&rclk=1,Bachelor’s coffee,4.8,Cafe,18.5250735,73.8292042
568,https://www.google.com/maps/place/Tanoshii+Cafe+%2B+Cowork/data=!4m7!3m6!1s0x3bc2bf728e072bed:0x807b53fcf8aa8e27!8m2!3d18.5376435!4d73.8290114!16s%2Fg%2F11tx_t0prh!19sChIJ7SsHjnK_wjsRJ46q-PxTe4A?authuser=0&hl=en&rclk=1,Tanoshii Cafe + Cowork,4.7,Cafe,18.5376435,73.8290114
569,https://www.google.com/maps/place/cafe+P+town/data=!4m7!3m6!1s0x3bc2bf1435b4ce65:0xdf9eff817be378e1!8m2!3d18.5240926!4d73.8269002!16s%2Fg%2F11sd51_3dv!19sChIJZc60NRS_wjsR4Xjje4H_nt8?authuser=0&hl=en&rclk=1,cafe P town,0,Cafe,18.5240926,73.8269002
570,https://www.google.com/maps/place/T+Cubes+Cafe/data=!4m7!3m6!1s0x3bc2bf3b94c950f5:0x10483e0d2ffe35b9!8m2!3d18.531218!4d73.8282609!16s%2Fg%2F11sgnz777h!19sChIJ9VDJlDu_wjsRuTX-Lw0-SBA?authuser=0&hl=en&rclk=1,T Cubes Cafe,5,Cafe,18.531218,73.8282609
571,https://www.google.com/maps/place/yash+coffee+shop/data=!4m7!3m6!1s0x3bc2bf70be231b37:0x1bdd5a1b4313bd0d!8m2!3d18.5345801!4d73.8289357!16s%2Fg%2F11fyzfnkgy!19sChIJNxsjvnC_wjsRDb0TQxta3Rs?authuser=0&hl=en&rclk=1,yash coffee shop,4,Cafe,18.5345801,73.8289357
572,https://www.google.com/maps/place/TTMM+CAFE/data=!4m7!3m6!1s0x3bc2bfacdf5a6e17:0xe5949e72d9288d9b!8m2!3d18.5260487!4d73.8268965!16s%2Fg%2F11f6z6v9qc!19sChIJF25a36y_wjsRm40o2XKelOU?authuser=0&hl=en&rclk=1,TTMM CAFE,4.3,Cafe,18.5260487,73.8268965
573,https://www.google.com/maps/place/KIOSK+KAFFEE/data=!4m7!3m6!1s0x3bc2bf0c76e48893:0x72b7b30661890e2d!8m2!3d18.536857!4d73.8304252!16s%2Fg%2F11rss7vzl_!19sChIJk4jkdgy_wjsRLQ6JYQazt3I?authuser=0&hl=en&rclk=1,KIOSK KAFFEE,4.5,Cafe,18.536857,73.8304252
574,https://www.google.com/maps/place/City+Chai+%28The+cafe%29/data=!4m7!3m6!1s0x3bc2bf00742dcd9f:0x8c481a52bb81253a!8m2!3d18.5268874!4d73.8278028!16s%2Fg%2F11vj_rdr7q!19sChIJn80tdAC_wjsROiWBu1IaSIw?authuser=0&hl=en&rclk=1,City Chai (The cafe),5,Cafe,18.5268874,73.8278028
575,https://www.google.com/maps/place/The+Bucketlist+Cafe/data=!4m7!3m6!1s0x3bc2bffd5a3c3a31:0xfa4e81607820ebec!8m2!3d18.5271605!4d73.827053!16s%2Fg%2F11twkqg9kp!19sChIJMTo8Wv2_wjsR7OsgeGCBTvo?authuser=0&hl=en&rclk=1,The Bucketlist Cafe,4.6,Cafe,18.5271605,73.827053
576,https://www.google.com/maps/place/Cafe+Art+Beat/data=!4m7!3m6!1s0x3bc2bf7aa8107cef:0xbffc09c714a52417!8m2!3d18.5383852!4d73.830207!16s%2Fg%2F1yf_9rlvt!19sChIJ73wQqHq_wjsRFySlFMcJ_L8?authuser=0&hl=en&rclk=1,Cafe Art Beat,4.3,Cafe,18.5383852,73.830207
577,https://www.google.com/maps/place/Pavillion+Mall+Food+Court/data=!4m7!3m6!1s0x3bc2bf9d1d53a6bf:0xff16518c6a502878!8m2!3d18.5340673!4d73.8298148!16s%2Fg%2F11k3m9qdv4!19sChIJv6ZTHZ2_wjsReChQaoxRFv8?authuser=0&hl=en&rclk=1,Pavillion Mall Food Court,4.4,Cafe,18.5340673,73.8298148
578,https://www.google.com/maps/place/Chaha+Khari+%28Special+Tea%29+%E0%A4%9A%E0%A4%B9%E0%A4%BE+%E0%A4%96%E0%A4%BE%E0%A4%B0%E0%A5%80/data=!4m7!3m6!1s0x3bc2bfaa6666a723:0x700a2c1f86941ac4!8m2!3d18.5269621!4d73.8271859!16s%2Fg%2F11v115tvnm!19sChIJI6dmZqq_wjsRxBqUhh8sCnA?authuser=0&hl=en&rclk=1,Chaha Khari (Special Tea) चहा खारी,0,Cafe,18.5269621,73.8271859
579,https://www.google.com/maps/place/La+Mesa+Cafe/data=!4m7!3m6!1s0x3bc2bf9b8252d0d5:0xb3cc03e84bc93c7b!8m2!3d18.5330993!4d73.8282356!16s%2Fg%2F11h1mg5qv7!19sChIJ1dBSgpu_wjsRezzJS-gDzLM?authuser=0&hl=en&rclk=1,La Mesa Cafe,4.2,Cafe,18.5330993,73.8282356
580,https://www.google.com/maps/place/Magic+Of+Taste/data=!4m7!3m6!1s0x3bc2bf94391a1fbd:0x28a9309afb3056d2!8m2!3d18.5259526!4d73.8270844!16s%2Fg%2F11fj9ythfg!19sChIJvR8aOZS_wjsR0lYw-5owqSg?authuser=0&hl=en&rclk=1,Magic Of Taste,4.5,Cafe,18.5259526,73.8270844
581,https://www.google.com/maps/place/Sai+premacha+chaha/data=!4m7!3m6!1s0x3bc2bf16bf5b88a1:0x92b575f2b937f67!8m2!3d18.5242047!4d73.8268683!16s%2Fg%2F11rqj8ty5t!19sChIJoYhbvxa_wjsRZ3-TK19XKwk?authuser=0&hl=en&rclk=1,Sai premacha chaha,3.9,Cafe,18.5242047,73.8268683
582,https://www.google.com/maps/place/Kaldi%27s+Berry/data=!4m7!3m6!1s0x3bc2bf9a8a35191f:0x13a96a317100fef4!8m2!3d18.52895!4d73.8303865!16s%2Fg%2F11t6vzx60f!19sChIJHxk1ipq_wjsR9P4AcTFqqRM?authuser=0&hl=en&rclk=1,Kaldi's Berry,4.6,Cafe,18.52895,73.8303865
583,https://www.google.com/maps/place/Khan+Store/data=!4m7!3m6!1s0x3bc2bfcfa5f3c9d5:0x8c8b235075cf2d04!8m2!3d18.5249061!4d73.8270417!16s%2Fg%2F11kj_8yq00!19sChIJ1cnzpc-_wjsRBC3PdVAji4w?authuser=0&hl=en&rclk=1,Khan Store,0,Cafe,18.5249061,73.8270417
584,https://www.google.com/maps/place/Pune+Baking+Company/data=!4m7!3m6!1s0x3bc2bf77504df223:0x3ee44eab3245fd74!8m2!3d18.5318596!4d73.8295895!16s%2Fg%2F1q5gjp8d3!19sChIJI_JNUHe_wjsRdP1FMqtO5D4?authuser=0&hl=en&rclk=1,Pune Baking Company,4.4,Cafe,18.5318596,73.8295895
585,https://www.google.com/maps/place/German+Bakery+Wunderbar/data=!4m7!3m6!1s0x3bc2bf84cc0f66ab:0xc3246640494f9452!8m2!3d18.5199331!4d73.8306386!16s%2Fg%2F11b6v751zc!19sChIJq2YPzIS_wjsRUpRPSUBmJMM?authuser=0&hl=en&rclk=1,German Bakery Wunderbar,4.2,Cafe,18.5199331,73.8306386
586,https://www.google.com/maps/place/SM+Enterprises/data=!4m7!3m6!1s0x3bc2bff493a433cf:0x44d53f9427402293!8m2!3d18.540384!4d73.8296409!16s%2Fg%2F11vk2rsq77!19sChIJzzOkk_S_wjsRkyJAJ5Q_1UQ?authuser=0&hl=en&rclk=1,SM Enterprises,0,Cafe,18.540384,73.8296409
587,https://www.google.com/maps/place/Starbucks+coffee/data=!4m7!3m6!1s0x3bc2bf62e302c19b:0xaa053aa35412310!8m2!3d18.5342559!4d73.8297069!16s%2Fg%2F11g3xtjg55!19sChIJm8EC42K_wjsRECNBNapToAo?authuser=0&hl=en&rclk=1,Starbucks coffee,4.4,Cafe,18.5342559,73.8297069
588,https://www.google.com/maps/place/BEAN%27S+BAR/data=!4m7!3m6!1s0x3bc2bf1b47932361:0xf7c40d10739a13fd!8m2!3d18.5315342!4d73.830324!16s%2Fg%2F11sm41h8s_!19sChIJYSOTRxu_wjsR_ROacxANxPc?authuser=0&hl=en&rclk=1,BEAN'S BAR,4.3,Cafe,18.5315342,73.830324
589,https://www.google.com/maps/place/Barista+Coffee+Company/data=!4m7!3m6!1s0x3bc2bf900d4a885d:0xe30e6af754109d47!8m2!3d18.5152403!4d73.8286517!16s%2Fg%2F1q5blblqv!19sChIJXYhKDZC_wjsRR50QVPdqDuM?authuser=0&hl=en&rclk=1,Barista Coffee Company,3.9,Cafe,18.5152403,73.8286517
590,https://www.google.com/maps/place/Coffee+Nation/data=!4m7!3m6!1s0x3bc2bf19132da849:0x66a4f8309f846fa1!8m2!3d18.5145088!4d73.8287493!16s%2Fg%2F11gs53h2c6!19sChIJSagtExm_wjsRoW-EnzD4pGY?authuser=0&hl=en&rclk=1,Coffee Nation,4.3,Cafe,18.5145088,73.8287493
591,https://www.google.com/maps/place/Bholenath+Tea+House/data=!4m7!3m6!1s0x3bc2bf174d31ef81:0xbd6e085337f80246!8m2!3d18.5326085!4d73.833812!16s%2Fg%2F11kqwkypyb!19sChIJge8xTRe_wjsRRgL4N1MIbr0?authuser=0&hl=en&rclk=1,Bholenath Tea House,0,Cafe,18.5326085,73.833812
592,https://www.google.com/maps/place/Shree+Cafe+Corner/data=!4m7!3m6!1s0x3bc2bf6f84c82b7f:0xf9da8115ab8dd363!8m2!3d18.5414092!4d73.8294151!16s%2Fg%2F11f38m53sk!19sChIJfyvIhG-_wjsRY9ONqxWB2vk?authuser=0&hl=en&rclk=1,Shree Cafe Corner,4.8,Cafe,18.5414092,73.8294151
593,https://www.google.com/maps/place/WildBean+Cafe/data=!4m7!3m6!1s0x3bc2bf5cb103e4a9:0xc03725dcba16ff37!8m2!3d18.519299!4d73.8305343!16s%2Fg%2F11l1kqx531!19sChIJqeQDsVy_wjsRN_8WutwlN8A?authuser=0&hl=en&rclk=1,WildBean Cafe,3.3,Cafe,18.519299,73.8305343
594,https://www.google.com/maps/place/Pune+sandwich+cafe/data=!4m7!3m6!1s0x3bc2bf0087dbdbf1:0xec046af3ab440db3!8m2!3d18.5298755!4d73.8235408!16s%2Fg%2F11r3cc383b!19sChIJ8dvbhwC_wjsRsw1Eq_NqBOw?authuser=0&hl=en&rclk=1,Pune sandwich cafe,4.6,Cafe,18.5298755,73.8235408
595,https://www.google.com/maps/place/Bistro+Cafe+%26+Lounge/data=!4m7!3m6!1s0x3bc2bf9904a8ba61:0xd00754cfc7d80c19!8m2!3d18.5347323!4d73.8273249!16s%2Fg%2F11fmqnljmv!19sChIJYbqoBJm_wjsRGQzYx89UB9A?authuser=0&hl=en&rclk=1,Bistro Cafe & Lounge,4.1,Cafe,18.5347323,73.8273249
596,https://www.google.com/maps/place/Demitasse+Coffee/data=!4m7!3m6!1s0x3bc2bf08b36b3fc1:0xc38cc6a615706496!8m2!3d18.5147328!4d73.828672!16s%2Fg%2F11k4k5vm2d!19sChIJwT9rswi_wjsRlmRwFabGjMM?authuser=0&hl=en&rclk=1,Demitasse Coffee,4.7,Cafe,18.5147328,73.828672
597,https://www.google.com/maps/place/Drip+And+Drop+Cafe/data=!4m7!3m6!1s0x3bc2bf9e48f3a293:0x1363d668ff915aed!8m2!3d18.525158!4d73.8219507!16s%2Fg%2F11fyxd41dc!19sChIJk6LzSJ6_wjsR7VqR_2jWYxM?authuser=0&hl=en&rclk=1,Drip And Drop Cafe,0,Cafe,18.525158,73.8219507
598,https://www.google.com/maps/place/Blush+Health+%26+Beauty+Hub+%26+Chai+Shop/data=!4m7!3m6!1s0x3bc2bf6f9ec6a40f:0x2080f193b1a4ed3d!8m2!3d18.5414674!4d73.8291325!16s%2Fg%2F11t5n3zx5z!19sChIJD6TGnm-_wjsRPe2ksZPxgCA?authuser=0&hl=en&rclk=1,Blush Health & Beauty Hub & Chai Shop,0,Cafe,18.5414674,73.8291325
599,https://www.google.com/maps/place/007_caffee/data=!4m7!3m6!1s0x3bc2bf18b837640d:0x5b1c17eed0c4a64b!8m2!3d18.5262918!4d73.8273054!16s%2Fg%2F11tgf90n10!19sChIJDWQ3uBi_wjsRS6bE0O4XHFs?authuser=0&hl=en&rclk=1,007_caffee,0,Cafe,18.5262918,73.8273054
600,https://www.google.com/maps/place/THE+FOOD+STOP/data=!4m7!3m6!1s0x3bc2bf5a6cf88be3:0xe8dabf4e0bfda55f!8m2!3d18.5304739!4d73.8299147!16s%2Fg%2F11rhymk_s3!19sChIJ44v4bFq_wjsRX6X9C06_2ug?authuser=0&hl=en&rclk=1,THE FOOD STOP,0,Cafe,18.5304739,73.8299147
601,https://www.google.com/maps/place/Uday+Urban+Kirana/data=!4m7!3m6!1s0x3bc2bfd60057db8d:0x40bbedc0dfc94cd9!8m2!3d18.5291524!4d73.8270855!16s%2Fg%2F11tsk0h5k6!19sChIJjdtXANa_wjsR2UzJ38Dtu0A?authuser=0&hl=en&rclk=1,Uday Urban Kirana,0,Cafe,18.5291524,73.8270855
602,https://www.google.com/maps/place/Pardon+My+French!/data=!4m7!3m6!1s0x3bc2bf78231c3dc3:0x48ba57b4eaea4b3f!8m2!3d18.5291639!4d73.8309858!16s%2Fg%2F11dympddp3!19sChIJwz0cI3i_wjsRP0vq6rRXukg?authuser=0&hl=en&rclk=1,Pardon My French!,3.9,Cafe,18.5291639,73.8309858
603,https://www.google.com/maps/place/Caff%C3%A8+Padova/data=!4m7!3m6!1s0x3bc2bf70d7ebe731:0x58bf5fe8647b19cf!8m2!3d18.5336789!4d73.8272734!16s%2Fg%2F11bwqbqr7n!19sChIJMefr13C_wjsRzxl7ZOhfv1g?authuser=0&hl=en&rclk=1,Caffè Padova,3.5,Cafe,18.5336789,73.8272734
604,https://www.google.com/maps/place/The+Rolling+Pin/data=!4m7!3m6!1s0x3bc2bf9d369e0d2b:0x446f704974f30f92!8m2!3d18.5258002!4d73.8297626!16s%2Fg%2F11j00823ry!19sChIJKw2eNp2_wjsRkg_zdElwb0Q?authuser=0&hl=en&rclk=1,The Rolling Pin,5,Cafe,18.5258002,73.8297626
605,https://www.google.com/maps/place/Kanifnath+Rasvanti+Gruh/data=!4m7!3m6!1s0x3bc2bf3edbdafcc5:0xc08d4b7702313f71!8m2!3d18.5290894!4d73.8270652!16s%2Fg%2F11h0g_j3fb!19sChIJxfza2z6_wjsRcT8xAndLjcA?authuser=0&hl=en&rclk=1,Kanifnath Rasvanti Gruh,5,Cafe,18.5290894,73.8270652
606,https://www.google.com/maps/place/Symbi+Sutta+Point/data=!4m7!3m6!1s0x3bc2bf0f4008b507:0xf45b83d2aac84b73!8m2!3d18.5219084!4d73.829384!16s%2Fg%2F11st_s3c4w!19sChIJB7UIQA-_wjsRc0vIqtKDW_Q?authuser=0&hl=en&rclk=1,Symbi Sutta Point,0,Cafe,18.5219084,73.829384
607,https://www.google.com/maps/place/It%27s+Street+Coffee/data=!4m7!3m6!1s0x3bc2bf42b7c77b09:0xd9e0f1a128d05734!8m2!3d18.514007!4d73.8335509!16s%2Fg%2F11t9ccq149!19sChIJCXvHt0K_wjsRNFfQKKHx4Nk?authuser=0&hl=en&rclk=1,It's Street Coffee,4.1,Cafe,18.514007,73.8335509
608,https://www.google.com/maps/place/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B5%E0%A4%BF%E0%A4%A0%E0%A5%8D%E0%A4%A0%E0%A4%B2+%E0%A4%9A%E0%A4%B9%E0%A4%BE/data=!4m7!3m6!1s0x3bc2bf9d805c13a7:0x61cf4fce5ea176f7!8m2!3d18.527143!4d73.8270471!16s%2Fg%2F11f1z4xjrz!19sChIJpxNcgJ2_wjsR93ahXs5Pz2E?authuser=0&hl=en&rclk=1,श्री विठ्ठल चहा,5,Cafe,18.527143,73.8270471
609,https://www.google.com/maps/place/Rest+Apart/data=!4m7!3m6!1s0x3bc2bf17b249dc17:0x26ae347e4fab7cb1!8m2!3d18.5295673!4d73.8224342!16s%2Fg%2F11gnrtbz4p!19sChIJF9xJshe_wjsRsXyrT340riY?authuser=0&hl=en&rclk=1,Rest Apart,0,Cafe,18.5295673,73.8224342
610,https://www.google.com/maps/place/Starbucks+Coffee/data=!4m7!3m6!1s0x3bc2bf74ccf6f30d:0x6a898ab560728c41!8m2!3d18.5143705!4d73.8287607!16s%2Fg%2F11p5jyt40x!19sChIJDfP2zHS_wjsRQYxyYLWKiWo?authuser=0&hl=en&rclk=1,Starbucks Coffee,4.4,Cafe,18.5143705,73.8287607
611,https://www.google.com/maps/place/Laxmi+Tea+House/data=!4m7!3m6!1s0x3bc2bf6f9db8c23d:0xcf79609b2a309421!8m2!3d18.5414674!4d73.8291325!16s%2Fg%2F11dfx37d1l!19sChIJPcK4nW-_wjsRIZQwKptgec8?authuser=0&hl=en&rclk=1,Laxmi Tea House,0,Cafe,18.5414674,73.8291325
612,https://www.google.com/maps/place/Shivani+shakes+center/data=!4m7!3m6!1s0x3bc2bf89d53d1a49:0x975115a50b1dc55b!8m2!3d18.5393061!4d73.8290409!16s%2Fg%2F11fmmd3q23!19sChIJSRo91Ym_wjsRW8UdC6UVUZc?authuser=0&hl=en&rclk=1,Shivani shakes center,0,Cafe,18.5393061,73.8290409
613,https://www.google.com/maps/place/Cafe+Finale/data=!4m7!3m6!1s0x3bc2bf135b816f83:0xcba3938fa2306f36!8m2!3d18.5199558!4d73.8413263!16s%2Fg%2F11qpkdtwyj!19sChIJg2-BWxO_wjsRNm8woo-To8s?authuser=0&hl=en&rclk=1,Cafe Finale,4.3,Cafe,18.5199558,73.8413263
614,https://www.google.com/maps/place/Cafe+Upper+Deck/data=!4m7!3m6!1s0x3bc2bf1cc3a51db7:0x7be5fb0c09446054!8m2!3d18.5124219!4d73.8139399!16s%2Fg%2F11sytz2cqz!19sChIJtx2lwxy_wjsRVGBECQz75Xs?authuser=0&hl=en&rclk=1,Cafe Upper Deck,4.2,Cafe,18.5124219,73.8139399
615,https://www.google.com/maps/place/Coffee+Stop/data=!4m7!3m6!1s0x3bc2bf7ba7c21425:0x73c23f9ecfa6816e!8m2!3d18.5368058!4d73.8341723!16s%2Fg%2F11bw7fd0_2!19sChIJJRTCp3u_wjsRboGmz54_wnM?authuser=0&hl=en&rclk=1,Coffee Stop,4.2,Cafe,18.5368058,73.8341723
616,https://www.google.com/maps/place/cafe+Food+Garage/data=!4m7!3m6!1s0x3bc2bfd5aea5471b:0xbc33422637a5a601!8m2!3d18.5289843!4d73.8299107!16s%2Fg%2F11ghq9dtt5!19sChIJG0elrtW_wjsRAaalNyZCM7w?authuser=0&hl=en&rclk=1,cafe Food Garage,0,Cafe,18.5289843,73.8299107
